,fast_base,slow_base,min_period_fast,max_period_fast,min_period_slow,max_period_slow,return,dd,sharpe
1471,15,14,2,20,15,30,-1.57,9.63,-27.43
1472,15,14,2,20,15,35,-2.59,9.73,-25.52
1473,15,14,2,20,15,40,-12.72,9.83,-1.67
1474,15,14,2,20,15,45,-32.39,17.90,-1.22
1475,15,14,2,25,15,25,-17.81,18.20,-1.21
1476,15,14,2,25,15,30,-17.81,18.20,-1.21
1477,15,14,2,25,15,35,-17.81,18.20,-1.21
1478,15,14,2,25,15,40,-24.41,15.47,-1.15
1479,15,14,2,25,15,45,-39.97,22.68,-1.09
1480,15,14,2,10,20,25,-34.53,21.02,-1.70
1481,15,14,2,10,20,30,-36.95,22.69,-1.83
1482,15,14,2,10,20,35,-37.41,23.42,-1.96
1483,15,14,2,10,20,40,-37.61,23.60,-1.90
1484,15,14,2,10,20,45,-47.65,28.41,-1.49
1485,15,14,2,15,20,25,-25.62,16.66,-1.83
1486,15,14,2,15,20,30,-27.33,16.99,-1.74
1487,15,14,2,15,20,35,-29.34,18.08,-1.66
1488,15,14,2,15,20,40,-34.54,19.90,-1.51
1489,15,14,2,15,20,45,-45.64,27.06,-1.34
1490,15,14,2,20,20,25,-12.57,14.11,-1.31
1491,15,14,2,20,20,30,-12.57,14.11,-1.31
1492,15,14,2,20,20,35,-13.05,14.35,-1.29
1493,15,14,2,20,20,40,-21.81,13.82,-1.17
1494,15,14,2,20,20,45,-40.38,22.94,-1.09
1495,15,14,2,25,20,25,-15.51,17.06,-1.25
1496,15,14,2,25,20,30,-15.51,17.06,-1.25
1497,15,14,2,25,20,35,-15.51,17.06,-1.25
1498,15,14,2,25,20,40,-22.32,14.30,-1.17
1499,15,14,2,25,20,45,-39.24,22.21,-1.09
1500,15,14,3,10,10,25,-21.09,21.16,-3.43
1501,15,14,3,10,10,30,-23.06,23.19,-3.95
1502,15,14,3,10,10,35,-24.51,24.03,-4.13
1503,15,14,3,10,10,40,-24.50,24.46,-4.52
1504,15,14,3,10,10,45,-33.49,24.13,-2.31
1505,15,14,3,15,10,25,-4.29,18.18,-1.12
1506,15,14,3,15,10,30,-6.39,19.57,-1.82
1507,15,14,3,15,10,35,-7.59,20.06,-2.33
1508,15,14,3,15,10,40,-12.54,20.49,-77.34
1509,15,14,3,15,10,45,-22.07,20.30,-2.72
1510,15,14,3,20,10,25,19.13,14.17,0.74
1511,15,14,3,20,10,30,18.72,15.75,0.71
1512,15,14,3,20,10,35,17.07,16.40,0.67
1513,15,14,3,20,10,40,2.81,16.96,-0.20
1514,15,14,3,20,10,45,-16.02,16.82,-1.52
1515,15,14,3,25,10,25,0.49,10.09,-7.04
1516,15,14,3,25,10,30,0.49,10.09,-7.04
1517,15,14,3,25,10,35,0.49,10.09,-7.04
1518,15,14,3,25,10,40,-7.95,9.43,-1.49
1519,15,14,3,25,10,45,-21.51,11.49,-1.17
1520,15,14,3,10,15,25,-13.60,18.02,-5.27
1521,15,14,3,10,15,30,-12.58,17.96,-9.26
1522,15,14,3,10,15,35,-11.90,17.94,-28.93
1523,15,14,3,10,15,40,-12.03,17.93,-98.36
1524,15,14,3,10,15,45,-31.28,17.98,-1.75
1525,15,14,3,15,15,25,-0.91,11.04,-1.21
1526,15,14,3,15,15,30,-3.13,11.08,-3.00
1527,15,14,3,15,15,35,-4.72,11.06,-6.75
1528,15,14,3,15,15,40,-10.65,11.03,-3.39
1529,15,14,3,15,15,45,-30.17,16.59,-1.41
1530,15,14,3,20,15,25,-1.26,9.49,-47.19
1531,15,14,3,20,15,30,-1.57,9.63,-27.43
1532,15,14,3,20,15,35,-2.59,9.73,-25.52
1533,15,14,3,20,15,40,-12.72,9.83,-1.67
1534,15,14,3,20,15,45,-32.39,17.90,-1.22
1535,15,14,3,25,15,25,-17.81,18.20,-1.21
1536,15,14,3,25,15,30,-17.81,18.20,-1.21
1537,15,14,3,25,15,35,-17.81,18.20,-1.21
1538,15,14,3,25,15,40,-24.41,15.47,-1.15
1539,15,14,3,25,15,45,-39.97,22.68,-1.09
1540,15,14,3,10,20,25,-34.53,21.02,-1.70
1541,15,14,3,10,20,30,-36.95,22.69,-1.83
1542,15,14,3,10,20,35,-37.41,23.42,-1.96
1543,15,14,3,10,20,40,-37.61,23.60,-1.90
1544,15,14,3,10,20,45,-47.65,28.41,-1.49
1545,15,14,3,15,20,25,-25.62,16.66,-1.83
1546,15,14,3,15,20,30,-27.33,16.99,-1.74
1547,15,14,3,15,20,35,-29.34,18.08,-1.66
1548,15,14,3,15,20,40,-34.54,19.90,-1.51
1549,15,14,3,15,20,45,-45.64,27.06,-1.34
1550,15,14,3,20,20,25,-12.57,14.11,-1.31
1551,15,14,3,20,20,30,-12.57,14.11,-1.31
1552,15,14,3,20,20,35,-13.05,14.35,-1.29
1553,15,14,3,20,20,40,-21.81,13.82,-1.17
1554,15,14,3,20,20,45,-40.38,22.94,-1.09
1555,15,14,3,25,20,25,-15.51,17.06,-1.25
1556,15,14,3,25,20,30,-15.51,17.06,-1.25
1557,15,14,3,25,20,35,-15.51,17.06,-1.25
1558,15,14,3,25,20,40,-22.32,14.30,-1.17
1559,15,14,3,25,20,45,-39.24,22.21,-1.09
1560,15,14,4,10,10,25,-21.09,21.16,-3.43
1561,15,14,4,10,10,30,-23.06,23.19,-3.95
1562,15,14,4,10,10,35,-24.51,24.03,-4.13
1563,15,14,4,10,10,40,-24.50,24.46,-4.52
1564,15,14,4,10,10,45,-33.49,24.13,-2.31
1565,15,14,4,15,10,25,-4.29,18.18,-1.12
1566,15,14,4,15,10,30,-6.39,19.57,-1.82
1567,15,14,4,15,10,35,-7.59,20.06,-2.33
1568,15,14,4,15,10,40,-12.54,20.49,-77.34
1569,15,14,4,15,10,45,-22.07,20.30,-2.72
1570,15,14,4,20,10,25,19.13,14.17,0.74
1571,15,14,4,20,10,30,18.72,15.75,0.71
1572,15,14,4,20,10,35,17.07,16.40,0.67
1573,15,14,4,20,10,40,2.81,16.96,-0.20
1574,15,14,4,20,10,45,-16.02,16.82,-1.52
1575,15,14,4,25,10,25,0.49,10.09,-7.04
1576,15,14,4,25,10,30,0.49,10.09,-7.04
1577,15,14,4,25,10,35,0.49,10.09,-7.04
1578,15,14,4,25,10,40,-7.95,9.43,-1.49
1579,15,14,4,25,10,45,-21.51,11.49,-1.17
1580,15,14,4,10,15,25,-13.60,18.02,-5.27
1581,15,14,4,10,15,30,-12.58,17.96,-9.26
1582,15,14,4,10,15,35,-11.90,17.94,-28.93
1583,15,14,4,10,15,40,-12.03,17.93,-98.36
1584,15,14,4,10,15,45,-31.28,17.98,-1.75
1585,15,14,4,15,15,25,-0.91,11.04,-1.21
1586,15,14,4,15,15,30,-3.13,11.08,-3.00
1587,15,14,4,15,15,35,-4.72,11.06,-6.75
1588,15,14,4,15,15,40,-10.65,11.03,-3.39
1589,15,14,4,15,15,45,-30.17,16.59,-1.41
1590,15,14,4,20,15,25,-1.26,9.49,-47.19
1591,15,14,4,20,15,30,-1.57,9.63,-27.43
1592,15,14,4,20,15,35,-2.59,9.73,-25.52
1593,15,14,4,20,15,40,-12.72,9.83,-1.67
1594,15,14,4,20,15,45,-32.39,17.90,-1.22
1595,15,14,4,25,15,25,-17.81,18.20,-1.21
1596,15,14,4,25,15,30,-17.81,18.20,-1.21
1597,15,14,4,25,15,35,-17.81,18.20,-1.21
1598,15,14,4,25,15,40,-24.41,15.47,-1.15
1599,15,14,4,25,15,45,-39.97,22.68,-1.09
1600,15,14,4,10,20,25,-34.53,21.02,-1.70
1601,15,14,4,10,20,30,-36.95,22.69,-1.83
1602,15,14,4,10,20,35,-37.41,23.42,-1.96
1603,15,14,4,10,20,40,-37.61,23.60,-1.90
1604,15,14,4,10,20,45,-47.65,28.41,-1.49
1605,15,14,4,15,20,25,-25.62,16.66,-1.83
1606,15,14,4,15,20,30,-27.33,16.99,-1.74
1607,15,14,4,15,20,35,-29.34,18.08,-1.66
1608,15,14,4,15,20,40,-34.54,19.90,-1.51
1609,15,14,4,15,20,45,-45.64,27.06,-1.34
1610,15,14,4,20,20,25,-12.57,14.11,-1.31
1611,15,14,4,20,20,30,-12.57,14.11,-1.31
1612,15,14,4,20,20,35,-13.05,14.35,-1.29
1613,15,14,4,20,20,40,-21.81,13.82,-1.17
1614,15,14,4,20,20,45,-40.38,22.94,-1.09
1615,15,14,4,25,20,25,-15.51,17.06,-1.25
1616,15,14,4,25,20,30,-15.51,17.06,-1.25
1617,15,14,4,25,20,35,-15.51,17.06,-1.25
1618,15,14,4,25,20,40,-22.32,14.30,-1.17
1619,15,14,4,25,20,45,-39.24,22.21,-1.09
1620,15,14,5,10,10,25,-21.09,21.16,-3.43
1621,15,14,5,10,10,30,-23.06,23.19,-3.95
1622,15,14,5,10,10,35,-24.51,24.03,-4.13
1623,15,14,5,10,10,40,-24.50,24.46,-4.52
1624,15,14,5,10,10,45,-33.49,24.13,-2.31
1625,15,14,5,15,10,25,-4.29,18.18,-1.12
1626,15,14,5,15,10,30,-6.39,19.57,-1.82
1627,15,14,5,15,10,35,-7.59,20.06,-2.33
1628,15,14,5,15,10,40,-12.54,20.49,-77.34
1629,15,14,5,15,10,45,-22.07,20.30,-2.72
1630,15,14,5,20,10,25,19.13,14.17,0.74
1631,15,14,5,20,10,30,18.72,15.75,0.71
1632,15,14,5,20,10,35,17.07,16.40,0.67
1633,15,14,5,20,10,40,2.81,16.96,-0.20
1634,15,14,5,20,10,45,-16.02,16.82,-1.52
1635,15,14,5,25,10,25,0.49,10.09,-7.04
1636,15,14,5,25,10,30,0.49,10.09,-7.04
1637,15,14,5,25,10,35,0.49,10.09,-7.04
1638,15,14,5,25,10,40,-7.95,9.43,-1.49
1639,15,14,5,25,10,45,-21.51,11.49,-1.17
1640,15,14,5,10,15,25,-13.60,18.02,-5.27
1641,15,14,5,10,15,30,-12.58,17.96,-9.26
1642,15,14,5,10,15,35,-11.90,17.94,-28.93
1643,15,14,5,10,15,40,-12.03,17.93,-98.36
1644,15,14,5,10,15,45,-31.28,17.98,-1.75
1645,15,14,5,15,15,25,-0.91,11.04,-1.21
1646,15,14,5,15,15,30,-3.13,11.08,-3.00
1647,15,14,5,15,15,35,-4.72,11.06,-6.75
1648,15,14,5,15,15,40,-10.65,11.03,-3.39
1649,15,14,5,15,15,45,-30.17,16.59,-1.41
1650,15,14,5,20,15,25,-1.26,9.49,-47.19
1651,15,14,5,20,15,30,-1.57,9.63,-27.43
1652,15,14,5,20,15,35,-2.59,9.73,-25.52
1653,15,14,5,20,15,40,-12.72,9.83,-1.67
1654,15,14,5,20,15,45,-32.39,17.90,-1.22
1655,15,14,5,25,15,25,-17.81,18.20,-1.21
1656,15,14,5,25,15,30,-17.81,18.20,-1.21
1657,15,14,5,25,15,35,-17.81,18.20,-1.21
1658,15,14,5,25,15,40,-24.41,15.47,-1.15
1659,15,14,5,25,15,45,-39.97,22.68,-1.09
1660,15,14,5,10,20,25,-34.53,21.02,-1.70
1661,15,14,5,10,20,30,-36.95,22.69,-1.83
1662,15,14,5,10,20,35,-37.41,23.42,-1.96
1663,15,14,5,10,20,40,-37.61,23.60,-1.90
1664,15,14,5,10,20,45,-47.65,28.41,-1.49
1665,15,14,5,15,20,25,-25.62,16.66,-1.83
1666,15,14,5,15,20,30,-27.33,16.99,-1.74
1667,15,14,5,15,20,35,-29.34,18.08,-1.66
1668,15,14,5,15,20,40,-34.54,19.90,-1.51
1669,15,14,5,15,20,45,-45.64,27.06,-1.34
1670,15,14,5,20,20,25,-12.57,14.11,-1.31
1671,15,14,5,20,20,30,-12.57,14.11,-1.31
1672,15,14,5,20,20,35,-13.05,14.35,-1.29
1673,15,14,5,20,20,40,-21.81,13.82,-1.17
1674,15,14,5,20,20,45,-40.38,22.94,-1.09
1675,15,14,5,25,20,25,-15.51,17.06,-1.25
1676,15,14,5,25,20,30,-15.51,17.06,-1.25
1677,15,14,5,25,20,35,-15.51,17.06,-1.25
1678,15,14,5,25,20,40,-22.32,14.30,-1.17
1679,15,14,5,25,20,45,-39.24,22.21,-1.09
1680,15,21,2,10,10,25,-31.95,22.10,-33.47
1681,15,21,2,10,10,30,-46.59,28.14,-3.60
1682,15,21,2,10,10,35,-47.03,28.44,-3.81
1683,15,21,2,10,10,40,-39.34,30.35,-10.22
1684,15,21,2,10,10,45,-45.21,28.46,-4.39
1685,15,21,2,15,10,25,-19.14,17.44,-1.66
1686,15,21,2,15,10,30,-39.21,25.51,-6.36
1687,15,21,2,15,10,35,-39.21,25.51,-6.36
1688,15,21,2,15,10,40,-34.23,27.45,-42.42
1689,15,21,2,15,10,45,-40.62,25.50,-5.31
1690,15,21,2,20,10,25,-2.50,9.42,-2.58
1691,15,21,2,20,10,30,-26.62,17.65,-1.14
1692,15,21,2,20,10,35,-26.62,17.65,-1.14
1693,15,21,2,20,10,40,-19.23,19.53,-1.20
1694,15,21,2,20,10,45,-28.42,17.69,-1.13
1695,15,21,2,25,10,25,-5.77,9.45,-1.68
1696,15,21,2,25,10,30,-26.32,17.99,-1.14
1697,15,21,2,25,10,35,-26.32,17.99,-1.14
1698,15,21,2,25,10,40,-24.96,22.46,-1.15
1699,15,21,2,25,10,45,-27.05,18.02,-1.14
1700,15,21,2,10,15,25,-37.93,21.37,-1.63
1701,15,21,2,10,15,30,-44.62,25.76,-1.69
1702,15,21,2,10,15,35,-44.99,26.01,-1.74
1703,15,21,2,10,15,40,-33.72,27.16,-2.37
1704,15,21,2,10,15,45,-42.63,24.63,-1.83
1705,15,21,2,15,15,25,-33.38,19.60,-1.74
1706,15,21,2,15,15,30,-39.00,23.09,-1.90
1707,15,21,2,15,15,35,-39.33,23.30,-1.96
1708,15,21,2,15,15,40,-30.85,25.59,-2.67
1709,15,21,2,15,15,45,-40.18,23.03,-1.91
1710,15,21,2,20,15,25,-32.15,18.36,-1.11
1711,15,21,2,20,15,30,-34.01,19.50,-1.11
1712,15,21,2,20,15,35,-34.01,19.50,-1.11
1713,15,21,2,20,15,40,-25.67,22.83,-1.14
1714,15,21,2,20,15,45,-34.00,19.50,-1.11
1715,15,21,2,25,15,25,-22.53,15.41,-1.17
1716,15,21,2,25,15,30,-28.61,18.83,-1.13
1717,15,21,2,25,15,35,-28.61,18.83,-1.13
1718,15,21,2,25,15,40,-27.24,23.66,-1.14
1719,15,21,2,25,15,45,-28.61,18.83,-1.13
1720,15,21,2,10,20,25,-35.06,19.56,-1.51
1721,15,21,2,10,20,30,-41.42,23.63,-1.52
1722,15,21,2,10,20,35,-41.88,23.93,-1.57
1723,15,21,2,10,20,40,-29.81,25.03,-2.07
1724,15,21,2,10,20,45,-39.32,22.47,-1.63
1725,15,21,2,15,20,25,-30.03,17.58,-1.56
1726,15,21,2,15,20,30,-36.96,21.80,-1.68
1727,15,21,2,15,20,35,-37.30,22.01,-1.73
1728,15,21,2,15,20,40,-28.48,24.32,-2.24
1729,15,21,2,15,20,45,-38.17,21.73,-1.70
1730,15,21,2,20,20,25,-30.26,17.22,-1.12
1731,15,21,2,20,20,30,-34.00,19.50,-1.11
1732,15,21,2,20,20,35,-34.00,19.50,-1.11
1733,15,21,2,20,20,40,-25.42,22.70,-1.15
1734,15,21,2,20,20,45,-34.00,19.50,-1.11
1735,15,21,2,25,20,25,-20.52,14.31,-1.18
1736,15,21,2,25,20,30,-26.68,17.73,-1.14
1737,15,21,2,25,20,35,-26.68,17.73,-1.14
1738,15,21,2,25,20,40,-25.29,22.63,-1.15
1739,15,21,2,25,20,45,-26.68,17.73,-1.14
1740,15,21,3,10,10,25,-31.95,22.10,-33.47
1741,15,21,3,10,10,30,-46.59,28.14,-3.60
1742,15,21,3,10,10,35,-47.03,28.44,-3.81
1743,15,21,3,10,10,40,-39.34,30.35,-10.22
1744,15,21,3,10,10,45,-45.21,28.46,-4.39
1745,15,21,3,15,10,25,-19.14,17.44,-1.66
1746,15,21,3,15,10,30,-39.21,25.51,-6.36
1747,15,21,3,15,10,35,-39.21,25.51,-6.36
1748,15,21,3,15,10,40,-34.23,27.45,-42.42
1749,15,21,3,15,10,45,-40.62,25.50,-5.31
1750,15,21,3,20,10,25,-2.50,9.42,-2.58
1751,15,21,3,20,10,30,-26.62,17.65,-1.14
1752,15,21,3,20,10,35,-26.62,17.65,-1.14
1753,15,21,3,20,10,40,-19.23,19.53,-1.20
1754,15,21,3,20,10,45,-28.42,17.69,-1.13
1755,15,21,3,25,10,25,-5.77,9.45,-1.68
1756,15,21,3,25,10,30,-26.32,17.99,-1.14
1757,15,21,3,25,10,35,-26.32,17.99,-1.14
1758,15,21,3,25,10,40,-24.96,22.46,-1.15
1759,15,21,3,25,10,45,-27.05,18.02,-1.14
1760,15,21,3,10,15,25,-37.93,21.37,-1.63
1761,15,21,3,10,15,30,-44.62,25.76,-1.69
1762,15,21,3,10,15,35,-44.99,26.01,-1.74
1763,15,21,3,10,15,40,-33.72,27.16,-2.37
1764,15,21,3,10,15,45,-42.63,24.63,-1.83
1765,15,21,3,15,15,25,-33.38,19.60,-1.74
1766,15,21,3,15,15,30,-39.00,23.09,-1.90
1767,15,21,3,15,15,35,-39.33,23.30,-1.96
1768,15,21,3,15,15,40,-30.85,25.59,-2.67
1769,15,21,3,15,15,45,-40.18,23.03,-1.91
1770,15,21,3,20,15,25,-32.15,18.36,-1.11
1771,15,21,3,20,15,30,-34.01,19.50,-1.11
1772,15,21,3,20,15,35,-34.01,19.50,-1.11
1773,15,21,3,20,15,40,-25.67,22.83,-1.14
1774,15,21,3,20,15,45,-34.00,19.50,-1.11
1775,15,21,3,25,15,25,-22.53,15.41,-1.17
1776,15,21,3,25,15,30,-28.61,18.83,-1.13
1777,15,21,3,25,15,35,-28.61,18.83,-1.13
1778,15,21,3,25,15,40,-27.24,23.66,-1.14
1779,15,21,3,25,15,45,-28.61,18.83,-1.13
1780,15,21,3,10,20,25,-35.06,19.56,-1.51
1781,15,21,3,10,20,30,-41.42,23.63,-1.52
1782,15,21,3,10,20,35,-41.88,23.93,-1.57
1783,15,21,3,10,20,40,-29.81,25.03,-2.07
1784,15,21,3,10,20,45,-39.32,22.47,-1.63
1785,15,21,3,15,20,25,-30.03,17.58,-1.56
1786,15,21,3,15,20,30,-36.96,21.80,-1.68
1787,15,21,3,15,20,35,-37.30,22.01,-1.73
1788,15,21,3,15,20,40,-28.48,24.32,-2.24
1789,15,21,3,15,20,45,-38.17,21.73,-1.70
1790,15,21,3,20,20,25,-30.26,17.22,-1.12
1791,15,21,3,20,20,30,-34.00,19.50,-1.11
1792,15,21,3,20,20,35,-34.00,19.50,-1.11
1793,15,21,3,20,20,40,-25.42,22.70,-1.15
1794,15,21,3,20,20,45,-34.00,19.50,-1.11
1795,15,21,3,25,20,25,-20.52,14.31,-1.18
1796,15,21,3,25,20,30,-26.68,17.73,-1.14
1797,15,21,3,25,20,35,-26.68,17.73,-1.14
1798,15,21,3,25,20,40,-25.29,22.63,-1.15
1799,15,21,3,25,20,45,-26.68,17.73,-1.14
1800,15,21,4,10,10,25,-31.95,22.10,-33.47
1801,15,21,4,10,10,30,-46.59,28.14,-3.60
1802,15,21,4,10,10,35,-47.03,28.44,-3.81
1803,15,21,4,10,10,40,-39.34,30.35,-10.22
1804,15,21,4,10,10,45,-45.21,28.46,-4.39
1805,15,21,4,15,10,25,-19.14,17.44,-1.66
1806,15,21,4,15,10,30,-39.21,25.51,-6.36
1807,15,21,4,15,10,35,-39.21,25.51,-6.36
1808,15,21,4,15,10,40,-34.23,27.45,-42.42
1809,15,21,4,15,10,45,-40.62,25.50,-5.31
1810,15,21,4,20,10,25,-2.50,9.42,-2.58
1811,15,21,4,20,10,30,-26.62,17.65,-1.14
1812,15,21,4,20,10,35,-26.62,17.65,-1.14
1813,15,21,4,20,10,40,-19.23,19.53,-1.20
1814,15,21,4,20,10,45,-28.42,17.69,-1.13
1815,15,21,4,25,10,25,-5.77,9.45,-1.68
1816,15,21,4,25,10,30,-26.32,17.99,-1.14
1817,15,21,4,25,10,35,-26.32,17.99,-1.14
1818,15,21,4,25,10,40,-24.96,22.46,-1.15
1819,15,21,4,25,10,45,-27.05,18.02,-1.14
1820,15,21,4,10,15,25,-37.93,21.37,-1.63
1821,15,21,4,10,15,30,-44.62,25.76,-1.69
1822,15,21,4,10,15,35,-44.99,26.01,-1.74
1823,15,21,4,10,15,40,-33.72,27.16,-2.37
1824,15,21,4,10,15,45,-42.63,24.63,-1.83
1825,15,21,4,15,15,25,-33.38,19.60,-1.74
1826,15,21,4,15,15,30,-39.00,23.09,-1.90
1827,15,21,4,15,15,35,-39.33,23.30,-1.96
1828,15,21,4,15,15,40,-30.85,25.59,-2.67
1829,15,21,4,15,15,45,-40.18,23.03,-1.91
1830,15,21,4,20,15,25,-32.15,18.36,-1.11
1831,15,21,4,20,15,30,-34.01,19.50,-1.11
1832,15,21,4,20,15,35,-34.01,19.50,-1.11
1833,15,21,4,20,15,40,-25.67,22.83,-1.14
1834,15,21,4,20,15,45,-34.00,19.50,-1.11
1835,15,21,4,25,15,25,-22.53,15.41,-1.17
1836,15,21,4,25,15,30,-28.61,18.83,-1.13
1837,15,21,4,25,15,35,-28.61,18.83,-1.13
1838,15,21,4,25,15,40,-27.24,23.66,-1.14
1839,15,21,4,25,15,45,-28.61,18.83,-1.13
1840,15,21,4,10,20,25,-35.06,19.56,-1.51
1841,15,21,4,10,20,30,-41.42,23.63,-1.52
1842,15,21,4,10,20,35,-41.88,23.93,-1.57
1843,15,21,4,10,20,40,-29.81,25.03,-2.07
1844,15,21,4,10,20,45,-39.32,22.47,-1.63
1845,15,21,4,15,20,25,-30.03,17.58,-1.56
1846,15,21,4,15,20,30,-36.96,21.80,-1.68
1847,15,21,4,15,20,35,-37.30,22.01,-1.73
1848,15,21,4,15,20,40,-28.48,24.32,-2.24
1849,15,21,4,15,20,45,-38.17,21.73,-1.70
1850,15,21,4,20,20,25,-30.26,17.22,-1.12
1851,15,21,4,20,20,30,-34.00,19.50,-1.11
1852,15,21,4,20,20,35,-34.00,19.50,-1.11
1853,15,21,4,20,20,40,-25.42,22.70,-1.15
1854,15,21,4,20,20,45,-34.00,19.50,-1.11
1855,15,21,4,25,20,25,-20.52,14.31,-1.18
1856,15,21,4,25,20,30,-26.68,17.73,-1.14
1857,15,21,4,25,20,35,-26.68,17.73,-1.14
1858,15,21,4,25,20,40,-25.29,22.63,-1.15
1859,15,21,4,25,20,45,-26.68,17.73,-1.14
1860,15,21,5,10,10,25,-31.95,22.10,-33.47
1861,15,21,5,10,10,30,-46.59,28.14,-3.60
1862,15,21,5,10,10,35,-47.03,28.44,-3.81
1863,15,21,5,10,10,40,-39.34,30.35,-10.22
1864,15,21,5,10,10,45,-45.21,28.46,-4.39
1865,15,21,5,15,10,25,-19.14,17.44,-1.66
1866,15,21,5,15,10,30,-39.21,25.51,-6.36
1867,15,21,5,15,10,35,-39.21,25.51,-6.36
1868,15,21,5,15,10,40,-34.23,27.45,-42.42
1869,15,21,5,15,10,45,-40.62,25.50,-5.31
1870,15,21,5,20,10,25,-2.50,9.42,-2.58
1871,15,21,5,20,10,30,-26.62,17.65,-1.14
1872,15,21,5,20,10,35,-26.62,17.65,-1.14
1873,15,21,5,20,10,40,-19.23,19.53,-1.20
1874,15,21,5,20,10,45,-28.42,17.69,-1.13
1875,15,21,5,25,10,25,-5.77,9.45,-1.68
1876,15,21,5,25,10,30,-26.32,17.99,-1.14
1877,15,21,5,25,10,35,-26.32,17.99,-1.14
1878,15,21,5,25,10,40,-24.96,22.46,-1.15
1879,15,21,5,25,10,45,-27.05,18.02,-1.14
1880,15,21,5,10,15,25,-37.93,21.37,-1.63
1881,15,21,5,10,15,30,-44.62,25.76,-1.69
1882,15,21,5,10,15,35,-44.99,26.01,-1.74
1883,15,21,5,10,15,40,-33.72,27.16,-2.37
1884,15,21,5,10,15,45,-42.63,24.63,-1.83
1885,15,21,5,15,15,25,-33.38,19.60,-1.74
1886,15,21,5,15,15,30,-39.00,23.09,-1.90
1887,15,21,5,15,15,35,-39.33,23.30,-1.96
1888,15,21,5,15,15,40,-30.85,25.59,-2.67
1889,15,21,5,15,15,45,-40.18,23.03,-1.91
1890,15,21,5,20,15,25,-32.15,18.36,-1.11
1891,15,21,5,20,15,30,-34.01,19.50,-1.11
1892,15,21,5,20,15,35,-34.01,19.50,-1.11
1893,15,21,5,20,15,40,-25.67,22.83,-1.14
1894,15,21,5,20,15,45,-34.00,19.50,-1.11
1895,15,21,5,25,15,25,-22.53,15.41,-1.17
1896,15,21,5,25,15,30,-28.61,18.83,-1.13
1897,15,21,5,25,15,35,-28.61,18.83,-1.13
1898,15,21,5,25,15,40,-27.24,23.66,-1.14
1899,15,21,5,25,15,45,-28.61,18.83,-1.13
1900,15,21,5,10,20,25,-35.06,19.56,-1.51
1901,15,21,5,10,20,30,-41.42,23.63,-1.52
1902,15,21,5,10,20,35,-41.88,23.93,-1.57
1903,15,21,5,10,20,40,-29.81,25.03,-2.07
1904,15,21,5,10,20,45,-39.32,22.47,-1.63
1905,15,21,5,15,20,25,-30.03,17.58,-1.56
1906,15,21,5,15,20,30,-36.96,21.80,-1.68
1907,15,21,5,15,20,35,-37.30,22.01,-1.73
1908,15,21,5,15,20,40,-28.48,24.32,-2.24
1909,15,21,5,15,20,45,-38.17,21.73,-1.70
1910,15,21,5,20,20,25,-30.26,17.22,-1.12
1911,15,21,5,20,20,30,-34.00,19.50,-1.11
1912,15,21,5,20,20,35,-34.00,19.50,-1.11
1913,15,21,5,20,20,40,-25.42,22.70,-1.15
1914,15,21,5,20,20,45,-34.00,19.50,-1.11
1915,15,21,5,25,20,25,-20.52,14.31,-1.18
1916,15,21,5,25,20,30,-26.68,17.73,-1.14
1917,15,21,5,25,20,35,-26.68,17.73,-1.14
1918,15,21,5,25,20,40,-25.29,22.63,-1.15
1919,15,21,5,25,20,45,-26.68,17.73,-1.14
1920,15,28,2,10,10,25,-22.19,17.35,-2.34
1921,15,28,2,10,10,30,-41.99,28.57,-1.49
1922,15,28,2,10,10,35,-42.33,28.78,-1.48
1923,15,28,2,10,10,40,-41.09,32.25,-1.50
1924,15,28,2,10,10,45,-42.33,28.78,-1.48
1925,15,28,2,15,10,25,-12.24,12.18,-21.45
1926,15,28,2,15,10,30,-34.76,24.21,-1.66
1927,15,28,2,15,10,35,-35.15,24.44,-1.65
1928,15,28,2,15,10,40,-33.73,28.10,-1.70
1929,15,28,2,15,10,45,-35.15,24.44,-1.65
1930,15,28,2,20,10,25,-6.70,9.43,-1.58
1931,15,28,2,20,10,30,-30.59,21.80,-1.12
1932,15,28,2,20,10,35,-30.59,21.80,-1.12
1933,15,28,2,20,10,40,-29.07,25.60,-1.13
1934,15,28,2,20,10,45,-30.59,21.80,-1.12
1935,15,28,2,25,10,25,-5.77,9.45,-1.68
1936,15,28,2,25,10,30,-27.19,19.27,-1.14
1937,15,28,2,25,10,35,-29.42,20.53,-1.12
1938,15,28,2,25,10,40,-28.46,25.28,-1.13
1939,15,28,2,25,10,45,-29.92,20.81,-1.12
1940,15,28,2,10,15,25,-33.69,22.41,-1.27
1941,15,28,2,10,15,30,-37.39,25.35,-1.30
1942,15,28,2,10,15,35,-37.79,25.59,-1.34
1943,15,28,2,10,15,40,-36.53,29.65,-1.37
1944,15,28,2,10,15,45,-37.92,25.67,-1.35
1945,15,28,2,15,15,25,-28.29,19.29,-1.33
1946,15,28,2,15,15,30,-32.45,22.44,-1.36
1947,15,28,2,15,15,35,-32.88,22.69,-1.41
1948,15,28,2,15,15,40,-31.54,26.92,-1.46
1949,15,28,2,15,15,45,-33.05,22.78,-1.43
1950,15,28,2,20,15,25,-27.26,18.70,-1.13
1951,15,28,2,20,15,30,-30.14,21.11,-1.12
1952,15,28,2,20,15,35,-30.14,21.11,-1.12
