,pfast,pmid,pslow,return,dd,sharpe
303,4,14,14,-36.31,32.17,-1.59
304,4,14,14,-36.31,32.17,-1.59
305,4,14,14,-41.04,35.08,-1.48
306,4,14,14,-41.04,35.08,-1.48
307,4,14,14,-41.04,35.08,-1.48
308,4,14,14,-40.82,35.08,-0.92
309,4,14,14,-40.82,35.08,-0.92
310,4,14,14,-40.82,35.08,-0.92
311,4,14,14,-40.82,35.08,-0.92
312,4,14,14,-40.19,35.08,-0.88
313,4,14,14,-40.19,35.08,-0.88
314,4,14,14,5.77,22.31,0.36
315,4,14,14,4.59,28.26,0.06
316,4,14,14,4.59,28.26,0.06
317,4,14,14,4.59,28.26,0.06
318,4,14,14,4.59,28.26,0.06
319,4,14,14,-3.92,28.26,-2.01
320,4,15,15,-35.70,31.85,-1.60
321,4,15,15,-35.70,31.85,-1.60
322,4,15,15,-40.05,33.94,-1.50
323,4,15,15,-35.70,31.85,-1.60
324,4,15,15,-35.70,31.85,-1.60
325,4,15,15,-35.70,31.85,-1.60
326,4,15,15,-41.04,35.08,-1.48
327,4,15,15,-41.04,35.08,-1.48
328,4,15,15,-40.82,35.08,-0.92
329,4,15,15,-40.82,35.08,-0.92
330,4,15,15,-40.19,35.08,-0.88
331,4,15,15,-40.19,35.08,-0.88
332,4,15,15,-40.19,35.08,-0.88
333,4,15,15,-40.86,35.96,-0.78
334,4,15,15,4.59,28.26,0.06
335,4,15,15,4.59,28.26,0.06
336,4,15,15,-3.92,28.26,-2.01
337,4,15,15,-3.92,28.26,-2.01
338,4,15,15,-3.92,28.26,-2.01
339,4,15,15,-3.92,28.26,-2.01
340,4,16,16,-40.05,33.94,-1.50
341,4,16,16,-40.05,33.94,-1.50
342,4,16,16,-40.05,33.94,-1.50
343,4,16,16,-40.24,35.01,-0.80
344,4,16,16,-40.05,33.94,-1.50
