,vol_window,vol_roc_period,price_lookback,macd_fast,macd_slow,macd_sig,return,dd,sharpe
269,20,9,11,10,36,9,0.75,2.75,
270,20,9,11,10,36,11,0.75,2.75,
271,20,9,11,10,36,13,0.75,2.75,
272,20,9,11,13,21,7,-1.97,4.47,
273,20,9,11,13,21,9,-1.97,4.47,
274,20,9,11,13,21,11,-1.97,4.47,
275,20,9,11,13,21,13,-1.97,4.47,
276,20,9,11,13,26,7,-1.97,4.47,
277,20,9,11,13,26,9,-1.97,4.47,
278,20,9,11,13,26,11,-1.97,4.47,
279,20,9,11,13,26,13,-1.97,4.47,
280,20,9,11,13,31,7,-1.97,4.47,
281,20,9,11,13,31,9,-1.97,4.47,
282,20,9,11,13,31,11,0.75,2.75,
283,20,9,11,13,31,13,0.75,2.75,
284,20,9,11,13,36,7,0.75,2.75,
285,20,9,11,13,36,9,0.75,2.75,
286,20,9,11,13,36,11,0.75,2.75,
287,20,9,11,13,36,13,0.75,2.75,
288,20,11,7,7,21,7,-3.52,2.78,
289,20,11,7,7,21,9,-3.52,2.78,
290,20,11,7,7,21,11,-3.52,2.78,
291,20,11,7,7,21,13,-3.52,2.78,
292,20,11,7,7,26,7,-3.52,2.78,
293,20,11,7,7,26,9,-3.52,2.78,
294,20,11,7,7,26,11,-3.52,2.78,
295,20,11,7,7,26,13,0.00,0.00,
296,20,11,7,7,31,7,0.00,0.00,
297,20,11,7,7,31,9,0.00,0.00,
298,20,11,7,7,31,11,0.00,0.00,
299,20,11,7,7,31,13,0.00,0.00,
300,20,11,7,7,36,7,0.00,0.00,
301,20,11,7,7,36,9,0.00,0.00,
302,20,11,7,7,36,11,0.00,0.00,
303,20,11,7,7,36,13,0.00,0.00,
304,20,11,7,10,21,7,-3.52,2.78,
305,20,11,7,10,21,9,-3.52,2.78,
306,20,11,7,10,21,11,-3.52,2.78,
307,20,11,7,10,21,13,-3.52,2.78,
308,20,11,7,10,26,7,-3.52,2.78,
309,20,11,7,10,26,9,-3.52,2.78,
310,20,11,7,10,26,11,-3.52,2.78,
311,20,11,7,10,26,13,0.00,0.00,
312,20,11,7,10,31,7,0.00,0.00,
313,20,11,7,10,31,9,0.00,0.00,
314,20,11,7,10,31,11,0.00,0.00,
315,20,11,7,10,31,13,0.00,0.00,
316,20,11,7,10,36,7,0.00,0.00,
317,20,11,7,10,36,9,0.00,0.00,
318,20,11,7,10,36,11,0.00,0.00,
319,20,11,7,10,36,13,0.00,0.00,
320,20,11,7,13,21,7,-3.52,2.78,
321,20,11,7,13,21,9,-3.52,2.78,
322,20,11,7,13,21,11,-3.52,2.78,
323,20,11,7,13,21,13,-3.52,2.78,
324,20,11,7,13,26,7,-3.52,2.78,
325,20,11,7,13,26,9,-3.52,2.78,
326,20,11,7,13,26,11,-3.52,2.78,
327,20,11,7,13,26,13,0.00,0.00,
328,20,11,7,13,31,7,0.00,0.00,
329,20,11,7,13,31,9,0.00,0.00,
330,20,11,7,13,31,11,0.00,0.00,
331,20,11,7,13,31,13,0.00,0.00,
332,20,11,7,13,36,7,0.00,0.00,
333,20,11,7,13,36,9,0.00,0.00,
334,20,11,7,13,36,11,0.00,0.00,
335,20,11,7,13,36,13,0.00,0.00,
336,20,11,9,7,21,7,-4.09,2.90,
337,20,11,9,7,21,9,-4.09,2.90,
338,20,11,9,7,21,11,-4.09,2.90,
339,20,11,9,7,21,13,-4.09,2.90,
340,20,11,9,7,26,7,-4.09,2.90,
341,20,11,9,7,26,9,-4.09,2.90,
342,20,11,9,7,26,11,-4.09,2.90,
343,20,11,9,7,26,13,-4.09,2.90,
344,20,11,9,7,31,7,-4.09,2.90,
345,20,11,9,7,31,9,0.75,2.75,
346,20,11,9,7,31,11,0.75,2.75,
347,20,11,9,7,31,13,0.75,2.75,
348,20,11,9,7,36,7,0.75,2.75,
349,20,11,9,7,36,9,0.75,2.75,
350,20,11,9,7,36,11,0.75,2.75,
351,20,11,9,7,36,13,0.75,2.75,
352,20,11,9,10,21,7,-4.09,2.90,
353,20,11,9,10,21,9,-4.09,2.90,
354,20,11,9,10,21,11,-4.09,2.90,
355,20,11,9,10,21,13,-4.09,2.90,
356,20,11,9,10,26,7,-4.09,2.90,
357,20,11,9,10,26,9,-4.09,2.90,
358,20,11,9,10,26,11,-4.09,2.90,
359,20,11,9,10,26,13,-4.09,2.90,
360,20,11,9,10,31,7,-4.09,2.90,
361,20,11,9,10,31,9,0.75,2.75,
362,20,11,9,10,31,11,0.75,2.75,
363,20,11,9,10,31,13,0.75,2.75,
364,20,11,9,10,36,7,0.75,2.75,
365,20,11,9,10,36,9,0.75,2.75,
366,20,11,9,10,36,11,0.75,2.75,
367,20,11,9,10,36,13,0.75,2.75,
368,20,11,9,13,21,7,-4.09,2.90,
369,20,11,9,13,21,9,-4.09,2.90,
370,20,11,9,13,21,11,-4.09,2.90,
371,20,11,9,13,21,13,-4.09,2.90,
372,20,11,9,13,26,7,-4.09,2.90,
373,20,11,9,13,26,9,-4.09,2.90,
374,20,11,9,13,26,11,-4.09,2.90,
375,20,11,9,13,26,13,-4.09,2.90,
376,20,11,9,13,31,7,-4.09,2.90,
377,20,11,9,13,31,9,0.75,2.75,
378,20,11,9,13,31,11,0.75,2.75,
379,20,11,9,13,31,13,0.75,2.75,
380,20,11,9,13,36,7,0.75,2.75,
381,20,11,9,13,36,9,0.75,2.75,
382,20,11,9,13,36,11,0.75,2.75,
383,20,11,9,13,36,13,0.75,2.75,
384,20,11,11,7,21,7,-1.97,4.47,
385,20,11,11,7,21,9,-1.97,4.47,
386,20,11,11,7,21,11,-1.97,4.47,
387,20,11,11,7,21,13,-1.97,4.47,
388,20,11,11,7,26,7,-1.97,4.47,
389,20,11,11,7,26,9,-1.97,4.47,
390,20,11,11,7,26,11,-1.97,4.47,
391,20,11,11,7,26,13,-1.97,4.47,
392,20,11,11,7,31,7,-1.97,4.47,
393,20,11,11,7,31,9,-1.97,4.47,
394,20,11,11,7,31,11,0.75,2.75,
395,20,11,11,7,31,13,0.75,2.75,
396,20,11,11,7,36,7,0.75,2.75,
397,20,11,11,7,36,9,0.75,2.75,
398,20,11,11,7,36,11,0.75,2.75,
399,20,11,11,7,36,13,0.75,2.75,
400,20,11,11,10,21,7,-1.97,4.47,
401,20,11,11,10,21,9,-1.97,4.47,
402,20,11,11,10,21,11,-1.97,4.47,
403,20,11,11,10,21,13,-1.97,4.47,
404,20,11,11,10,26,7,-1.97,4.47,
405,20,11,11,10,26,9,-1.97,4.47,
406,20,11,11,10,26,11,-1.97,4.47,
407,20,11,11,10,26,13,-1.97,4.47,
408,20,11,11,10,31,7,-1.97,4.47,
409,20,11,11,10,31,9,-1.97,4.47,
410,20,11,11,10,31,11,0.75,2.75,
411,20,11,11,10,31,13,0.75,2.75,
412,20,11,11,10,36,7,0.75,2.75,
413,20,11,11,10,36,9,0.75,2.75,
414,20,11,11,10,36,11,0.75,2.75,
415,20,11,11,10,36,13,0.75,2.75,
416,20,11,11,13,21,7,-1.97,4.47,
417,20,11,11,13,21,9,-1.97,4.47,
418,20,11,11,13,21,11,-1.97,4.47,
419,20,11,11,13,21,13,-1.97,4.47,
420,20,11,11,13,26,7,-1.97,4.47,
421,20,11,11,13,26,9,-1.97,4.47,
422,20,11,11,13,26,11,-1.97,4.47,
423,20,11,11,13,26,13,-1.97,4.47,
424,20,11,11,13,31,7,-1.97,4.47,
425,20,11,11,13,31,9,-1.97,4.47,
426,20,11,11,13,31,11,0.75,2.75,
427,20,11,11,13,31,13,0.75,2.75,
428,20,11,11,13,36,7,0.75,2.75,
429,20,11,11,13,36,9,0.75,2.75,
430,20,11,11,13,36,11,0.75,2.75,
431,20,11,11,13,36,13,0.75,2.75,
432,25,7,7,7,21,7,-3.52,2.78,
433,25,7,7,7,21,9,-3.52,2.78,
434,25,7,7,7,21,11,-3.52,2.78,
435,25,7,7,7,21,13,-3.52,2.78,
436,25,7,7,7,26,7,-3.52,2.78,
437,25,7,7,7,26,9,-3.52,2.78,
438,25,7,7,7,26,11,-3.52,2.78,
439,25,7,7,7,26,13,0.00,0.00,
440,25,7,7,7,31,7,0.00,0.00,
441,25,7,7,7,31,9,0.00,0.00,
442,25,7,7,7,31,11,0.00,0.00,
443,25,7,7,7,31,13,0.00,0.00,
444,25,7,7,7,36,7,0.00,0.00,
445,25,7,7,7,36,9,0.00,0.00,
446,25,7,7,7,36,11,0.00,0.00,
447,25,7,7,7,36,13,0.00,0.00,
448,25,7,7,10,21,7,-3.52,2.78,
449,25,7,7,10,21,9,-3.52,2.78,
450,25,7,7,10,21,11,-3.52,2.78,
451,25,7,7,10,21,13,-3.52,2.78,
452,25,7,7,10,26,7,-3.52,2.78,
453,25,7,7,10,26,9,-3.52,2.78,
454,25,7,7,10,26,11,-3.52,2.78,
455,25,7,7,10,26,13,0.00,0.00,
456,25,7,7,10,31,7,0.00,0.00,
457,25,7,7,10,31,9,0.00,0.00,
458,25,7,7,10,31,11,0.00,0.00,
459,25,7,7,10,31,13,0.00,0.00,
460,25,7,7,10,36,7,0.00,0.00,
461,25,7,7,10,36,9,0.00,0.00,
462,25,7,7,10,36,11,0.00,0.00,
463,25,7,7,10,36,13,0.00,0.00,
464,25,7,7,13,21,7,-3.52,2.78,
465,25,7,7,13,21,9,-3.52,2.78,
466,25,7,7,13,21,11,-3.52,2.78,
467,25,7,7,13,21,13,-3.52,2.78,
468,25,7,7,13,26,7,-3.52,2.78,
469,25,7,7,13,26,9,-3.52,2.78,
470,25,7,7,13,26,11,-3.52,2.78,
471,25,7,7,13,26,13,0.00,0.00,
472,25,7,7,13,31,7,0.00,0.00,
473,25,7,7,13,31,9,0.00,0.00,
474,25,7,7,13,31,11,0.00,0.00,
475,25,7,7,13,31,13,0.00,0.00,
476,25,7,7,13,36,7,0.00,0.00,
477,25,7,7,13,36,9,0.00,0.00,
478,25,7,7,13,36,11,0.00,0.00,
479,25,7,7,13,36,13,0.00,0.00,
480,25,7,9,7,21,7,-4.09,2.90,
481,25,7,9,7,21,9,-4.09,2.90,
482,25,7,9,7,21,11,-4.09,2.90,
483,25,7,9,7,21,13,-4.09,2.90,
484,25,7,9,7,26,7,-4.09,2.90,
485,25,7,9,7,26,9,-4.09,2.90,
486,25,7,9,7,26,11,-4.09,2.90,
487,25,7,9,7,26,13,-4.09,2.90,
488,25,7,9,7,31,7,-4.09,2.90,
489,25,7,9,7,31,9,0.75,2.75,
490,25,7,9,7,31,11,0.75,2.75,
491,25,7,9,7,31,13,0.75,2.75,
492,25,7,9,7,36,7,0.75,2.75,
493,25,7,9,7,36,9,0.75,2.75,
494,25,7,9,7,36,11,0.75,2.75,
495,25,7,9,7,36,13,0.75,2.75,
496,25,7,9,10,21,7,-4.09,2.90,
497,25,7,9,10,21,9,-4.09,2.90,
498,25,7,9,10,21,11,-4.09,2.90,
499,25,7,9,10,21,13,-4.09,2.90,
500,25,7,9,10,26,7,-4.09,2.90,
501,25,7,9,10,26,9,-4.09,2.90,
502,25,7,9,10,26,11,-4.09,2.90,
503,25,7,9,10,26,13,-4.09,2.90,
504,25,7,9,10,31,7,-4.09,2.90,
505,25,7,9,10,31,9,0.75,2.75,
506,25,7,9,10,31,11,0.75,2.75,
507,25,7,9,10,31,13,0.75,2.75,
508,25,7,9,10,36,7,0.75,2.75,
509,25,7,9,10,36,9,0.75,2.75,
510,25,7,9,10,36,11,0.75,2.75,
511,25,7,9,10,36,13,0.75,2.75,
512,25,7,9,13,21,7,-4.09,2.90,
513,25,7,9,13,21,9,-4.09,2.90,
514,25,7,9,13,21,11,-4.09,2.90,
515,25,7,9,13,21,13,-4.09,2.90,
516,25,7,9,13,26,7,-4.09,2.90,
517,25,7,9,13,26,9,-4.09,2.90,
518,25,7,9,13,26,11,-4.09,2.90,
519,25,7,9,13,26,13,-4.09,2.90,
520,25,7,9,13,31,7,-4.09,2.90,
521,25,7,9,13,31,9,0.75,2.75,
522,25,7,9,13,31,11,0.75,2.75,
523,25,7,9,13,31,13,0.75,2.75,
524,25,7,9,13,36,7,0.75,2.75,
525,25,7,9,13,36,9,0.75,2.75,
526,25,7,9,13,36,11,0.75,2.75,
527,25,7,9,13,36,13,0.75,2.75,
528,25,7,11,7,21,7,-1.97,4.47,
529,25,7,11,7,21,9,-1.97,4.47,
530,25,7,11,7,21,11,-1.97,4.47,
531,25,7,11,7,21,13,-1.97,4.47,
532,25,7,11,7,26,7,-1.97,4.47,
533,25,7,11,7,26,9,-1.97,4.47,
534,25,7,11,7,26,11,-1.97,4.47,
535,25,7,11,7,26,13,-1.97,4.47,
536,25,7,11,7,31,7,-1.97,4.47,
537,25,7,11,7,31,9,-1.97,4.47,
538,25,7,11,7,31,11,0.75,2.75,
539,25,7,11,7,31,13,0.75,2.75,
540,25,7,11,7,36,7,0.75,2.75,
541,25,7,11,7,36,9,0.75,2.75,
542,25,7,11,7,36,11,0.75,2.75,
543,25,7,11,7,36,13,0.75,2.75,
544,25,7,11,10,21,7,-1.97,4.47,
545,25,7,11,10,21,9,-1.97,4.47,
546,25,7,11,10,21,11,-1.97,4.47,
547,25,7,11,10,21,13,-1.97,4.47,
548,25,7,11,10,26,7,-1.97,4.47,
549,25,7,11,10,26,9,-1.97,4.47,
550,25,7,11,10,26,11,-1.97,4.47,
551,25,7,11,10,26,13,-1.97,4.47,
552,25,7,11,10,31,7,-1.97,4.47,
553,25,7,11,10,31,9,-1.97,4.47,
554,25,7,11,10,31,11,0.75,2.75,
555,25,7,11,10,31,13,0.75,2.75,
556,25,7,11,10,36,7,0.75,2.75,
557,25,7,11,10,36,9,0.75,2.75,
558,25,7,11,10,36,11,0.75,2.75,
559,25,7,11,10,36,13,0.75,2.75,
560,25,7,11,13,21,7,-1.97,4.47,
561,25,7,11,13,21,9,-1.97,4.47,
562,25,7,11,13,21,11,-1.97,4.47,
563,25,7,11,13,21,13,-1.97,4.47,
564,25,7,11,13,26,7,-1.97,4.47,
565,25,7,11,13,26,9,-1.97,4.47,
566,25,7,11,13,26,11,-1.97,4.47,
567,25,7,11,13,26,13,-1.97,4.47,
568,25,7,11,13,31,7,-1.97,4.47,
569,25,7,11,13,31,9,-1.97,4.47,
570,25,7,11,13,31,11,0.75,2.75,
571,25,7,11,13,31,13,0.75,2.75,
572,25,7,11,13,36,7,0.75,2.75,
573,25,7,11,13,36,9,0.75,2.75,
574,25,7,11,13,36,11,0.75,2.75,
575,25,7,11,13,36,13,0.75,2.75,
576,25,9,7,7,21,7,-3.52,2.78,
577,25,9,7,7,21,9,-3.52,2.78,
578,25,9,7,7,21,11,-3.52,2.78,
579,25,9,7,7,21,13,-3.52,2.78,
580,25,9,7,7,26,7,-3.52,2.78,
581,25,9,7,7,26,9,-3.52,2.78,
582,25,9,7,7,26,11,-3.52,2.78,
583,25,9,7,7,26,13,0.00,0.00,
584,25,9,7,7,31,7,0.00,0.00,
585,25,9,7,7,31,9,0.00,0.00,
