,vol_window,vol_roc_period,price_lookback,macd_fast,macd_slow,macd_sig,return,dd,sharpe
325,20,11,7,13,26,9,-6.27,5.01,-1.63
326,20,11,7,13,26,11,-6.27,5.01,-1.63
327,20,11,7,13,26,13,-6.27,5.01,-1.63
328,20,11,7,13,31,7,-6.27,5.01,-1.63
329,20,11,7,13,31,9,-6.27,5.01,-1.63
330,20,11,7,13,31,11,0.00,0.00,
331,20,11,7,13,31,13,0.00,0.00,
332,20,11,7,13,36,7,0.00,0.00,
333,20,11,7,13,36,9,0.00,0.00,
334,20,11,7,13,36,11,0.00,0.00,
335,20,11,7,13,36,13,0.00,0.00,
336,20,11,9,7,21,7,-7.16,5.01,-1.55
337,20,11,9,7,21,9,-7.16,5.01,-1.55
338,20,11,9,7,21,11,-7.16,5.01,-1.55
339,20,11,9,7,21,13,-7.16,5.01,-1.55
340,20,11,9,7,26,7,-7.16,5.01,-1.55
341,20,11,9,7,26,9,-7.16,5.01,-1.55
342,20,11,9,7,26,11,-7.16,5.01,-1.55
343,20,11,9,7,26,13,-7.16,5.01,-1.55
344,20,11,9,7,31,7,-7.16,5.01,-1.55
345,20,11,9,7,31,9,-7.16,5.01,-1.55
346,20,11,9,7,31,11,-7.16,5.01,-1.55
347,20,11,9,7,31,13,0.00,0.00,
348,20,11,9,7,36,7,0.00,0.00,
349,20,11,9,7,36,9,0.00,0.00,
350,20,11,9,7,36,11,0.00,0.00,
351,20,11,9,7,36,13,0.00,0.00,
352,20,11,9,10,21,7,-7.16,5.01,-1.55
353,20,11,9,10,21,9,-7.16,5.01,-1.55
354,20,11,9,10,21,11,-7.16,5.01,-1.55
355,20,11,9,10,21,13,-7.16,5.01,-1.55
356,20,11,9,10,26,7,-7.16,5.01,-1.55
357,20,11,9,10,26,9,-7.16,5.01,-1.55
358,20,11,9,10,26,11,-7.16,5.01,-1.55
359,20,11,9,10,26,13,-7.16,5.01,-1.55
360,20,11,9,10,31,7,-7.16,5.01,-1.55
361,20,11,9,10,31,9,-7.16,5.01,-1.55
362,20,11,9,10,31,11,-7.16,5.01,-1.55
363,20,11,9,10,31,13,0.00,0.00,
364,20,11,9,10,36,7,0.00,0.00,
365,20,11,9,10,36,9,0.00,0.00,
366,20,11,9,10,36,11,0.00,0.00,
367,20,11,9,10,36,13,0.00,0.00,
368,20,11,9,13,21,7,-7.16,5.01,-1.55
369,20,11,9,13,21,9,-7.16,5.01,-1.55
370,20,11,9,13,21,11,-7.16,5.01,-1.55
371,20,11,9,13,21,13,-7.16,5.01,-1.55
372,20,11,9,13,26,7,-7.16,5.01,-1.55
373,20,11,9,13,26,9,-7.16,5.01,-1.55
374,20,11,9,13,26,11,-7.16,5.01,-1.55
375,20,11,9,13,26,13,-7.16,5.01,-1.55
376,20,11,9,13,31,7,-7.16,5.01,-1.55
377,20,11,9,13,31,9,-7.16,5.01,-1.55
378,20,11,9,13,31,11,-7.16,5.01,-1.55
379,20,11,9,13,31,13,0.00,0.00,
380,20,11,9,13,36,7,0.00,0.00,
381,20,11,9,13,36,9,0.00,0.00,
382,20,11,9,13,36,11,0.00,0.00,
383,20,11,9,13,36,13,0.00,0.00,
384,20,11,11,7,21,7,0.00,0.00,
385,20,11,11,7,21,9,32.08,1.80,1.22
386,20,11,11,7,21,11,32.08,1.80,1.22
387,20,11,11,7,21,13,32.08,1.80,1.22
388,20,11,11,7,26,7,0.00,0.00,
389,20,11,11,7,26,9,32.08,1.80,1.22
390,20,11,11,7,26,11,32.08,1.80,1.22
391,20,11,11,7,26,13,32.08,1.80,1.22
392,20,11,11,7,31,7,32.08,1.80,1.22
393,20,11,11,7,31,9,32.08,1.80,1.22
394,20,11,11,7,31,11,32.08,1.80,1.22
395,20,11,11,7,31,13,32.08,1.80,1.22
396,20,11,11,7,36,7,32.08,1.80,1.22
397,20,11,11,7,36,9,32.08,1.80,1.22
398,20,11,11,7,36,11,32.08,1.80,1.22
399,20,11,11,7,36,13,32.08,1.80,1.22
400,20,11,11,10,21,7,32.08,1.80,1.22
401,20,11,11,10,21,9,32.08,1.80,1.22
402,20,11,11,10,21,11,32.08,1.80,1.22
403,20,11,11,10,21,13,32.08,1.80,1.22
404,20,11,11,10,26,7,32.08,1.80,1.22
405,20,11,11,10,26,9,32.08,1.80,1.22
406,20,11,11,10,26,11,32.08,1.80,1.22
407,20,11,11,10,26,13,32.08,1.80,1.22
408,20,11,11,10,31,7,32.08,1.80,1.22
409,20,11,11,10,31,9,32.08,1.80,1.22
410,20,11,11,10,31,11,32.08,1.80,1.22
411,20,11,11,10,31,13,32.08,1.80,1.22
412,20,11,11,10,36,7,32.08,1.80,1.22
413,20,11,11,10,36,9,32.08,1.80,1.22
414,20,11,11,10,36,11,32.08,1.80,1.22
415,20,11,11,10,36,13,32.08,1.80,1.22
416,20,11,11,13,21,7,32.08,1.80,1.22
417,20,11,11,13,21,9,32.08,1.80,1.22
418,20,11,11,13,21,11,32.08,1.80,1.22
419,20,11,11,13,21,13,32.08,1.80,1.22
420,20,11,11,13,26,7,32.08,1.80,1.22
421,20,11,11,13,26,9,32.08,1.80,1.22
422,20,11,11,13,26,11,32.08,1.80,1.22
423,20,11,11,13,26,13,32.08,1.80,1.22
424,20,11,11,13,31,7,32.08,1.80,1.22
425,20,11,11,13,31,9,32.08,1.80,1.22
426,20,11,11,13,31,11,32.08,1.80,1.22
427,20,11,11,13,31,13,32.08,1.80,1.22
428,20,11,11,13,36,7,32.08,1.80,1.22
429,20,11,11,13,36,9,32.08,1.80,1.22
430,20,11,11,13,36,11,32.08,1.80,1.22
431,20,11,11,13,36,13,32.08,1.80,1.22
432,25,7,7,7,21,7,-6.27,5.01,-1.63
433,25,7,7,7,21,9,-6.27,5.01,-1.63
434,25,7,7,7,21,11,-6.27,5.01,-1.63
435,25,7,7,7,21,13,-6.27,5.01,-1.63
436,25,7,7,7,26,7,-6.27,5.01,-1.63
437,25,7,7,7,26,9,-6.27,5.01,-1.63
438,25,7,7,7,26,11,-6.27,5.01,-1.63
439,25,7,7,7,26,13,-6.27,5.01,-1.63
440,25,7,7,7,31,7,-6.27,5.01,-1.63
441,25,7,7,7,31,9,-6.27,5.01,-1.63
442,25,7,7,7,31,11,0.00,0.00,
443,25,7,7,7,31,13,0.00,0.00,
444,25,7,7,7,36,7,0.00,0.00,
445,25,7,7,7,36,9,0.00,0.00,
446,25,7,7,7,36,11,0.00,0.00,
447,25,7,7,7,36,13,0.00,0.00,
448,25,7,7,10,21,7,-6.27,5.01,-1.63
449,25,7,7,10,21,9,-6.27,5.01,-1.63
450,25,7,7,10,21,11,-6.27,5.01,-1.63
451,25,7,7,10,21,13,-6.27,5.01,-1.63
452,25,7,7,10,26,7,-6.27,5.01,-1.63
453,25,7,7,10,26,9,-6.27,5.01,-1.63
454,25,7,7,10,26,11,-6.27,5.01,-1.63
455,25,7,7,10,26,13,-6.27,5.01,-1.63
456,25,7,7,10,31,7,-6.27,5.01,-1.63
457,25,7,7,10,31,9,-6.27,5.01,-1.63
458,25,7,7,10,31,11,0.00,0.00,
459,25,7,7,10,31,13,0.00,0.00,
460,25,7,7,10,36,7,0.00,0.00,
461,25,7,7,10,36,9,0.00,0.00,
462,25,7,7,10,36,11,0.00,0.00,
463,25,7,7,10,36,13,0.00,0.00,
464,25,7,7,13,21,7,-6.27,5.01,-1.63
465,25,7,7,13,21,9,-6.27,5.01,-1.63
466,25,7,7,13,21,11,-6.27,5.01,-1.63
467,25,7,7,13,21,13,-6.27,5.01,-1.63
468,25,7,7,13,26,7,-6.27,5.01,-1.63
469,25,7,7,13,26,9,-6.27,5.01,-1.63
470,25,7,7,13,26,11,-6.27,5.01,-1.63
471,25,7,7,13,26,13,-6.27,5.01,-1.63
472,25,7,7,13,31,7,-6.27,5.01,-1.63
473,25,7,7,13,31,9,-6.27,5.01,-1.63
474,25,7,7,13,31,11,0.00,0.00,
475,25,7,7,13,31,13,0.00,0.00,
476,25,7,7,13,36,7,0.00,0.00,
477,25,7,7,13,36,9,0.00,0.00,
478,25,7,7,13,36,11,0.00,0.00,
479,25,7,7,13,36,13,0.00,0.00,
480,25,7,9,7,21,7,-7.16,5.01,-1.55
481,25,7,9,7,21,9,-7.16,5.01,-1.55
482,25,7,9,7,21,11,-7.16,5.01,-1.55
483,25,7,9,7,21,13,-7.16,5.01,-1.55
484,25,7,9,7,26,7,-7.16,5.01,-1.55
485,25,7,9,7,26,9,-7.16,5.01,-1.55
486,25,7,9,7,26,11,-7.16,5.01,-1.55
487,25,7,9,7,26,13,-7.16,5.01,-1.55
488,25,7,9,7,31,7,-7.16,5.01,-1.55
489,25,7,9,7,31,9,-7.16,5.01,-1.55
490,25,7,9,7,31,11,-7.16,5.01,-1.55
491,25,7,9,7,31,13,0.00,0.00,
492,25,7,9,7,36,7,0.00,0.00,
493,25,7,9,7,36,9,0.00,0.00,
494,25,7,9,7,36,11,0.00,0.00,
495,25,7,9,7,36,13,0.00,0.00,
496,25,7,9,10,21,7,-7.16,5.01,-1.55
497,25,7,9,10,21,9,-7.16,5.01,-1.55
498,25,7,9,10,21,11,-7.16,5.01,-1.55
499,25,7,9,10,21,13,-7.16,5.01,-1.55
500,25,7,9,10,26,7,-7.16,5.01,-1.55
501,25,7,9,10,26,9,-7.16,5.01,-1.55
502,25,7,9,10,26,11,-7.16,5.01,-1.55
503,25,7,9,10,26,13,-7.16,5.01,-1.55
504,25,7,9,10,31,7,-7.16,5.01,-1.55
505,25,7,9,10,31,9,-7.16,5.01,-1.55
506,25,7,9,10,31,11,-7.16,5.01,-1.55
507,25,7,9,10,31,13,0.00,0.00,
508,25,7,9,10,36,7,0.00,0.00,
509,25,7,9,10,36,9,0.00,0.00,
510,25,7,9,10,36,11,0.00,0.00,
511,25,7,9,10,36,13,0.00,0.00,
512,25,7,9,13,21,7,-7.16,5.01,-1.55
513,25,7,9,13,21,9,-7.16,5.01,-1.55
514,25,7,9,13,21,11,-7.16,5.01,-1.55
515,25,7,9,13,21,13,-7.16,5.01,-1.55
516,25,7,9,13,26,7,-7.16,5.01,-1.55
517,25,7,9,13,26,9,-7.16,5.01,-1.55
518,25,7,9,13,26,11,-7.16,5.01,-1.55
519,25,7,9,13,26,13,-7.16,5.01,-1.55
520,25,7,9,13,31,7,-7.16,5.01,-1.55
521,25,7,9,13,31,9,-7.16,5.01,-1.55
522,25,7,9,13,31,11,-7.16,5.01,-1.55
523,25,7,9,13,31,13,0.00,0.00,
524,25,7,9,13,36,7,0.00,0.00,
525,25,7,9,13,36,9,0.00,0.00,
526,25,7,9,13,36,11,0.00,0.00,
